index,text,label,score
23382,i feel amazed to realize the world exists outside this teaming city and this hotel room smelling of fragrancia,LABEL_5,0.9999988079071045
25237,i remember feeling amazed that it would net such advertising even in ny and felt almost shocked and surprised that i had already seen or at least been exposed to it,LABEL_5,0.9999988079071045
29320,i want to feel amazed by my own words by my own explanations i want o feel seduced my them enjoy hearing myself reading myself,LABEL_5,0.9999988079071045
29840,i feel that im most amazed still by silent knight which is an instrumental song ala hizaki,LABEL_5,0.9999988079071045
32505,i feel for chrissie but we were amazed at how much they know these days and there s a lot they can do to give support,LABEL_5,0.9999988079071045
32773,i sat there feeling so amazed that i actually found great joy in such simple things,LABEL_5,0.9999988079071045
33427,i have mustered the strength to turn to the lord and praise him in spite of how i was feeling i ve been amazed at how quickly my mood can change,LABEL_5,0.9999988079071045
37392,i bet ill feel even more amazed at even more amazed at,LABEL_5,0.9999988079071045
37652,i look around at the people that i know and i feel amazed by them and honored for knowing them,LABEL_5,0.9999988079071045
42120,i finally have access to the website on our development site and am in absolute rapture and delight over how it looks feels and even functions and amazed that my baby has finally arrived,LABEL_5,0.9999988079071045
48692,i feel amazed with her attitude and list her as a role model,LABEL_5,0.9999988079071045
50696,i write it down like this it makes me feel kind of amazed at how quickly the time passed,LABEL_5,0.9999988079071045
50873,ill admit that when blogs i regularly read open their lives to include readers in the bad i feel amazed at their bravery to share whatever horribleness they are going through,LABEL_5,0.9999988079071045
52082,i feel amazed and surprised when the exact question i am trying to ask,LABEL_5,0.9999988079071045
55416,i can see my office and feel somewhat amazed at the pace of change that my life has undergone in months,LABEL_5,0.9999988079071045
55944,i always feel amazed me haobulicai,LABEL_5,0.9999988079071045
59049,i got the feeling that some of them were amazed that i would step out onto the track every meet and run my legs off even knowing that i was going to come in dead last every time,LABEL_5,0.9999988079071045
64227,i couldn t help but feel amazed at the option to put two quad core cpus into one desktop computer that s processors,LABEL_5,0.9999988079071045
64855,i am still feeling amazed by it,LABEL_5,0.9999988079071045
65168,i just feel they are either amazed shocked or just plain dumbfounded,LABEL_5,0.9999988079071045
66011,i feel amazed by the progress i m making,LABEL_5,0.9999988079071045
69838,im feeling stronger each workout and continue to be amazed at the mental head space aspect of it all,LABEL_5,0.9999988079071045
72124,i come to a library i feel amazed and overwhelmed wondering how come i read all of these stuff in a life time,LABEL_5,0.9999988079071045
73939,i attended ideal to start class but should say that i feel completely amazed with the segway,LABEL_5,0.9999988079071045
75367,i feel so amazed that my doctors are finally finding it,LABEL_5,0.9999988079071045
77583,im feeling more impressed with our katana wielding swordstress each week,LABEL_5,0.9999988079071045
78325,im just feeling really amazed with kenyon right now,LABEL_5,0.9999988079071045
78377,i was extremely hungry tired and dehydrated compounded with the feeling that children were going to rob me i returned to chat with bus drivers not entirely impressed with mardin,LABEL_5,0.9999988079071045
78798,i was feeling amazed that i had gotten to experience this event,LABEL_5,0.9999988079071045
78926,i feel amazed that i survived those two months especially the days immediately we after we received the worst news that parents can hear that our daughter had died before she breathed of no known cause,LABEL_5,0.9999988079071045
80069,i leave the medschool feeling totally amazed at the amount of new content that we covered,LABEL_5,0.9999988079071045
80617,i feel amazed sitting back and listening to stories of remote family clans who arent in contact with the digital world and of villages made up entirely of men or women,LABEL_5,0.9999988079071045
4343,i could physically feel the lack of my meditation time and i was amazed at how devastating it was to me on all levels,LABEL_5,0.9999986886978149
4755,i am feeling amazed today at how much better i feel when i listen to my body and give it the things it needs,LABEL_5,0.9999986886978149
5416,i can walk around anywhere not being recognized and still feel amazed at my achievement,LABEL_5,0.9999986886978149
5756,im hoping that at this exact moment im resting and feeling amazed and how painless this surgery has been,LABEL_5,0.9999986886978149
5809,i feel amazed by taiwanese people who over the years have fought for their rights have gradually moved away from dictatorship and have managed to create a consensus a society where life is fair tolerant in general and based upon deeply anchored values,LABEL_5,0.9999986886978149
6532,i look at my life and feel amazed that it is actually this,LABEL_5,0.9999986886978149
9690,i have lost my feeling of impressed with engineers over the years,LABEL_5,0.9999986886978149
11719,i can tell from how my clothes feel im amazed at how easy it has been to resist temptation for all the foods ive given up,LABEL_5,0.9999986886978149
14167,i still feel amazed that i am here and astounded at the knowledge base and the generous nature of everyone around me,LABEL_5,0.9999986886978149
15312,i feel amazed by orchestral music most time,LABEL_5,0.9999986886978149
15737,i still learn and feel impressed by so many things that i hear things that work themselves into my mind even when it is focused elsewhere,LABEL_5,0.9999986886978149
16658,ive now read it three times and for someone like myself who feels the need to stress a lack of knowledge about poetry i was amazed at what young packed into less than pages,LABEL_5,0.9999986886978149
17976,i have written i should not waste any time feeling condemnation but be amazed and joyful because i do not have to,LABEL_5,0.9999986886978149
18211,i feel like a talking dog everybody is so amazed you speak they barely can remember what you say,LABEL_5,0.9999986886978149
23706,i was so much amazed with their service and i feel much amazed to say that i had made with them a good big business deal,LABEL_5,0.9999986886978149
23998,i feel like i say this all the time but i am so amazed every week at his progress in language,LABEL_5,0.9999986886978149
