index,text,label,score
21896,i feel so joyful and full of excitement and hope that maybe just maybe we can get things back,LABEL_1,0.999998927116394
24329,i am feeling ecstatic at the moment,LABEL_1,0.999998927116394
24733,i feel it is very delicious and affordable,LABEL_1,0.999998927116394
25413,i can feel it i can see it it s very cute,LABEL_1,0.999998927116394
25479,i clicked on a sims story for the first time in a very long time and oh what a feeling it was the boudreaux legacy with a most charming title,LABEL_1,0.999998927116394
25500,i was feeling quite ecstatic as my essay was finished it was all set,LABEL_1,0.999998927116394
27542,i am not feeling artistic or poetic tonight,LABEL_1,0.999998927116394
28606,i feel very festive this year,LABEL_1,0.999998927116394
28687,i feel fine too,LABEL_1,0.999998927116394
29981,im wearing my new sweater today and i feel kinda cute,LABEL_1,0.999998927116394
30115,i feel like i am in the mood to make something delicious this evening for dessert,LABEL_1,0.999998927116394
30895,im feeling fine today,LABEL_1,0.999998927116394
32651,i tell you the more i think the more i feel there is nothing more artistic then to love people,LABEL_1,0.999998927116394
33060,i did was sleep i am feeling infinitely joyful and extremely motivated,LABEL_1,0.999998927116394
33182,i feel i could wear anything and look cute cuz my energy is just that awesome,LABEL_1,0.999998927116394
34440,i feel very ecstatic at the moment,LABEL_1,0.999998927116394
36801,i am feeling ecstatic right now,LABEL_1,0.999998927116394
36818,i feel that our time together is very precious,LABEL_1,0.999998927116394
